,geonames:4829764,geonames:5879092,geonames:5551752,geonames:4099753,geonames:5332921,geonames:5417618,geonames:4831725,geonames:4142224,geonames:4140963,geonames:4155751,geonames:4197000,geonames:5855797,geonames:5596512,geonames:4896861,geonames:4921868,geonames:4862182,geonames:4273857,geonames:6254925,geonames:4331987,geonames:4971068,geonames:4361885,geonames:6254926,geonames:5001836,geonames:5037779,geonames:4436296,geonames:4398678,geonames:5667009,geonames:5073708,geonames:5509151,geonames:5090174,geonames:5101760,geonames:5481136,geonames:5128638,geonames:4482348,geonames:5690763,geonames:5165418,geonames:4544379,geonames:5744337,geonames:6254927,geonames:5224323,geonames:4597040,geonames:5769223,geonames:4662168,geonames:4736286,geonames:5549030,geonames:5242283,geonames:6254928,geonames:4140963,geonames:4826850,geonames:5279468,geonames:5843591,geonames:5880801,geonames:4043988,geonames:4041468,geonames:4566966,geonames:4796775
geonames:4544379,0.0,0.0,4.339622641509434,0.02358490566037736,1.0754716981132075,7.55188679245283,0.0,0.0,0.0,1.9150943396226414,6.09433962264151,0.0,0.0,6.443396226415095,0.0,0.0,0.0,0.0,0.0,0.0,0.6037735849056604,0.0,0.4339622641509434,1.429245283018868,0.0,2.830188679245283,0.0,0.0,2.5330188679245285,0.0,0.02358490566037736,0.0,0.0,4.070754716981132,0.0,0.0,0.0,0.0,0.45754716981132076,0.0,0.0,0.0,1.1462264150943395,35.04716981132076,2.452830188679245,0.0,1.8160377358490567,0.44339622641509435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5744337,0.0,1.1084905660377358,9.273584905660377,0.0,54.014150943396224,12.74056603773585,0.0,0.0,0.0,0.6509433962264151,2.240566037735849,3.1273584905660377,1.6603773584905661,4.5754716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5990566037735849,0.4858490566037736,2.1367924528301887,0.0,1.150943396226415,0.0,0.0,8.75,0.0,1.1650943396226414,0.3018867924528302,1.2688679245283019,0.6981132075471698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,10.570754716981131,0.0,0.6226415094339622,15.481132075471699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:6254927,1.2264150943396226,0.0,6.5424528301886795,0.45754716981132076,10.49056603773585,7.485849056603773,3.0141509433962264,0.0,0.0,64.0754716981132,24.014150943396228,0.0,0.0,29.391509433962263,3.3443396226415096,0.6839622641509434,0.0,4.702830188679245,1.471698113207547,2.0849056603773586,2.3867924528301887,17.09433962264151,17.42924528301887,6.570754716981132,0.0,6.0424528301886795,0.0,0.6886792452830188,4.367924528301887,0.3867924528301887,4.400943396226415,0.0,12.49056603773585,28.44811320754717,0.0,8.316037735849056,0.4528301886792453,0.0,6.617924528301887,2.443396226415094,6.382075471698113,0.0,9.122641509433961,20.35377358490566,1.0188679245283019,1.0660377358490567,11.273584905660377,2.4056603773584904,0.5377358490566038,1.429245283018868,0.0,0.0,0.0,0.0,2.7169811320754715,0.37264150943396224
geonames:5224323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.910377358490566,1.2358490566037736,0.0,0.0,3.6179245283018866,0.0,0.0,0.0,0.08018867924528301,0.0,0.0,3.990566037735849,0.0,1.5377358490566038,0.0,0.0,0.02830188679245283,0.0,0.0,0.0,0.0,0.5377358490566038,0.0,0.0,3.188679245283019,0.0,0.0,0.0,0.0,2.4245283018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.877358490566038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:4597040,0.0,0.0,0.0,0.0,0.0,1.3773584905660377,0.5424528301886793,0.0,0.0,6.320754716981132,24.400943396226417,0.0,0.0,5.514150943396227,0.4056603773584906,0.0,0.0,0.6037735849056604,0.014150943396226415,0.0,3.5849056603773586,2.4764150943396226,2.160377358490566,0.0,0.0,0.05188679245283019,0.0,0.0,0.0,0.08018867924528301,3.4056603773584904,0.0,7.429245283018868,26.42452830188679,0.0,1.1886792452830188,0.0,0.0,6.367924528301887,0.0,0.2971698113207547,0.0,1.5,10.839622641509434,0.0,0.0,8.424528301886792,0.5849056603773585,0.2688679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5769223,0.0,0.0,2.6745283018867925,0.0,0.08018867924528301,7.306603773584905,0.0,0.0,0.0,0.7405660377358491,0.38207547169811323,0.0,0.0,3.2830188679245285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.872641509433961,0.0,0.0,0.0,0.419811320754717,0.9009433962264151,0.0,0.0,0.0,0.0,0.4056603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09905660377358491,4.099056603773585,0.4339622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:4662168,0.0,0.0,4.004716981132075,0.22169811320754718,8.278301886792454,9.768867924528301,0.0,0.0,0.0,35.7311320754717,30.37264150943396,0.0,0.0,22.797169811320753,0.0,0.4858490566037736,0.0,0.014150943396226415,3.1132075471698113,0.0,5.386792452830188,4.8584905660377355,9.971698113207546,5.136792452830188,0.10377358490566038,4.495283018867925,0.09905660377358491,0.08018867924528301,4.339622641509434,0.0,4.971698113207547,0.0,14.018867924528301,21.97641509433962,0.08018867924528301,2.9056603773584904,1.0943396226415094,0.0,9.29245283018868,0.0,1.4811320754716981,0.09905660377358491,0.0,41.87735849056604,0.9198113207547169,0.0,11.858490566037736,1.6415094339622642,0.0,1.9103773584905661,0.0,0.0,0.0,0.0,0.0,0.0
geonames:4736286,23.82547169811321,0.2783018867924528,53.37264150943396,25.278301886792452,121.78301886792453,69.84433962264151,1.240566037735849,0.0,0.0,124.0,55.34905660377358,2.9056603773584904,2.7264150943396226,58.66981132075472,13.514150943396226,7.481132075471698,11.06132075471698,16.79245283018868,59.25471698113208,0.03773584905660377,15.466981132075471,10.79245283018868,20.75943396226415,16.33490566037736,14.419811320754716,46.84905660377358,4.1084905660377355,8.18867924528302,41.10849056603774,0.0,15.070754716981131,20.419811320754718,30.0,34.136792452830186,2.7547169811320753,15.358490566037736,35.051886792452834,5.94811320754717,20.471698113207548,0.0,10.877358490566039,4.10377358490566,41.363207547169814,402.75943396226415,18.014150943396228,0.0,33.10849056603774,14.462264150943396,0.0,6.952830188679245,1.8254716981132075,0.0,0.0,0.0,2.509433962264151,0.2971698113207547
geonames:5549030,0.0,0.0,17.59433962264151,0.0,56.56132075471698,23.556603773584907,0.0,0.0,0.0,3.2358490566037736,7.2075471698113205,0.6981132075471698,14.330188679245284,8.287735849056604,0.4056603773584906,0.3632075471698113,0.0,1.1839622641509433,0.589622641509434,0.0,1.509433962264151,1.9575471698113207,3.80188679245283,4.759433962264151,0.0,4.382075471698113,17.367924528301888,1.5188679245283019,12.05188679245283,0.0,1.778301886792453,2.2216981132075473,4.660377358490566,1.6650943396226414,0.0,0.419811320754717,2.44811320754717,10.566037735849056,1.0235849056603774,0.0,0.0,0.4339622641509434,0.9198113207547169,17.9811320754717,7.570754716981132,0.0,1.028301886792453,14.226415094339623,0.0,0.7405660377358491,4.193396226415095,0.0,0.0,0.0,0.0,0.0
geonames:5242283,0.0,0.0,0.0,0.0,0.0,0.05188679245283019,0.0,0.0,0.0,0.22641509433962265,0.42924528301886794,0.0,0.0,1.169811320754717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042452830188679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6037735849056604,0.0,3.490566037735849,2.292452830188679,0.0,0.0,0.0,0.0,1.0660377358490567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839622641509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:6254928,4.033018867924528,0.0,2.9764150943396226,1.0896226415094339,15.433962264150944,11.165094339622641,5.35377358490566,0.0,0.0,56.68867924528302,42.721698113207545,0.15566037735849056,0.0,31.485849056603772,4.589622641509434,1.1981132075471699,0.0,6.669811320754717,5.462264150943396,4.268867924528302,4.047169811320755,21.047169811320753,15.514150943396226,8.089622641509434,0.5518867924528302,9.589622641509434,0.0,1.150943396226415,2.202830188679245,2.490566037735849,8.38679245283019,0.0,39.75,43.7122641509434,0.0,11.929245283018869,1.8113207547169812,0.6226415094339622,11.047169811320755,5.820754716981132,8.523584905660377,0.0,12.018867924528301,33.198113207547166,1.028301886792453,2.8349056603773586,9.56132075471698,4.047169811320755,1.6415094339622642,1.6981132075471699,0.0,0.0,0.0,0.0,1.1981132075471699,0.42924528301886794
geonames:4140963,0.0,22.391509433962263,17.080188679245282,0.0,85.77830188679245,19.14622641509434,0.0,0.0,0.0,5.938679245283019,5.735849056603773,9.410377358490566,7.09433962264151,10.59433962264151,1.0,0.0,0.0,0.2358490566037736,1.2028301886792452,0.0,0.6650943396226415,3.518867924528302,4.273584905660377,7.334905660377358,0.0,3.4716981132075473,2.8349056603773586,1.2641509433962264,17.452830188679247,0.0,2.5330188679245285,1.0047169811320755,4.929245283018868,3.2877358490566038,0.0,0.6556603773584906,0.44339622641509435,15.231132075471699,2.4056603773584904,0.0,0.5943396226415094,0.0,1.6320754716981132,14.462264150943396,14.20754716981132,0.0,4.05188679245283,17.56132075471698,0.0,1.3726415094339623,0.07075471698113207,0.0,0.0,0.0,0.0,0.0
geonames:4826850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778301886792453,2.7122641509433962,0.0,0.0,2.5235849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4858490566037736,0.0,0.0,0.0,0.0,0.5424528301886793,0.0,0.2688679245283019,0.0,0.0,0.0,0.0,0.0,1.6084905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5279468,0.0,0.0,5.740566037735849,0.0,1.028301886792453,7.193396226415095,0.0,0.0,0.0,9.63679245283019,8.056603773584905,0.0,0.0,19.32075471698113,0.0,0.0,0.0,0.0,0.0,0.0,1.9245283018867925,0.7547169811320755,10.839622641509434,16.099056603773583,0.0,1.8773584905660377,0.0,0.0,2.8962264150943398,0.0,0.9952830188679245,0.0,3.650943396226415,6.471698113207547,0.0,0.7122641509433962,0.0,0.0,1.4339622641509433,0.0,0.0,0.0,1.7877358490566038,6.94811320754717,0.7358490566037735,0.0,1.830188679245283,1.3820754716981132,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.0
geonames:5843591,0.0,0.0,0.0,0.0,1.650943396226415,10.80188679245283,0.0,0.0,0.0,0.0,0.2641509433962264,0.0,0.0,1.1556603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02358490566037736,0.0,0.0,0.0,0.0,0.0,0.0,0.41509433962264153,0.0,0.08018867924528301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8254716981132075,4.193396226415095,0.0,0.0,0.07075471698113207,0.0,0.0,1.8537735849056605,0.0,0.0,0.0,0.0,0.0
geonames:5880801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12264150943396226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
geonames:4043988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.009433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783018867924528,0.0,0.0
geonames:4041468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7783018867924528,0.0,0.0,0.0
geonames:4566966,0.0,0.0,0.0,0.0,0.0,0.0,1.2075471698113207,0.0,0.0,26.87264150943396,2.5330188679245285,0.0,0.0,1.7028301886792452,0.0,0.0,0.0,0.0,0.0,0.0,2.3254716981132075,3.1556603773584904,0.42924528301886794,0.08962264150943396,0.0,0.0,0.0,0.0,0.0,0.0,4.882075471698113,0.0,6.787735849056604,1.4528301886792452,0.0,0.0,0.0,0.0,2.7122641509433962,0.0,0.0,0.0,0.0,2.509433962264151,0.0,0.0,1.2075471698113207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6650943396226414
geonames:4796775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820754716981132,1.4433962264150944,0.0,0.0,0.20754716981132076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23113207547169812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4669811320754717,0.0,0.4339622641509434,0.7169811320754716,0.0,0.0,0.0,0.0,0.37264150943396224,0.0,0.0,0.0,0.0,0.29245283018867924,0.0,0.0,0.42924528301886794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7641509433962264,0.08490566037735849
