MONTH,DAY_OF_MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,DEST,DEST_STATE_FIPS,DEST_STATE_NM,Var13_1,ORIGIN_FIPS,DES_FIPS,NUM_SEATS
2,7,2020-02-07,YX,N879RW,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,7,2020-02-07,YX,N235JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,7,2020-02-07,YX,N217JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,7,2020-02-07,YX,N207JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,7,2020-02-07,YX,N207JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,7,2020-02-07,YX,N872RW,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,7,2020-02-07,YX,N879RW,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,7,2020-02-07,YX,N217JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,7,2020-02-07,YX,N214JQ,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,7,2020-02-07,YX,N357FC,6086,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,7,2020-02-07,YX,N240JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,7,2020-02-07,YX,N204JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,7,2020-02-07,YX,N204JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,7,2020-02-07,YX,N875RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
2,7,2020-02-07,YX,N873RW,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,8,2020-02-08,YX,N241JQ,5624,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,8,2020-02-08,YX,N209JQ,5646,BUF,36,New York,LGA,36,New York,,36029,36081,76
2,8,2020-02-08,YX,N209JQ,5646,LGA,36,New York,BUF,36,New York,,36081,36029,76
2,8,2020-02-08,YX,N241JQ,5655,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,8,2020-02-08,YX,N204JQ,5873,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,8,2020-02-08,YX,N205JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,8,2020-02-08,YX,N873RW,5881,LGA,36,New York,SYR,36,New York,,36081,36067,69
2,8,2020-02-08,YX,N243JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,8,2020-02-08,YX,N214JQ,5918,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,8,2020-02-08,YX,N874RW,5965,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,8,2020-02-08,YX,N209JQ,6012,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,8,2020-02-08,YX,N206JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,8,2020-02-08,YX,N216JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,8,2020-02-08,YX,N216JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,8,2020-02-08,YX,N236JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,8,2020-02-08,YX,N210JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,8,2020-02-08,YX,N243JQ,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,8,2020-02-08,YX,N880RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
2,9,2020-02-09,YX,N235JQ,5640,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,9,2020-02-09,YX,N235JQ,5640,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,9,2020-02-09,YX,N233JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
2,9,2020-02-09,YX,N233JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
2,9,2020-02-09,YX,N213JQ,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,9,2020-02-09,YX,N873RW,5917,SYR,36,New York,LGA,36,New York,,36067,36081,69
2,9,2020-02-09,YX,N201JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
2,9,2020-02-09,YX,N201JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
2,9,2020-02-09,YX,N217JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,9,2020-02-09,YX,N357FC,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,9,2020-02-09,YX,N210JQ,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,9,2020-02-09,YX,N870RW,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
2,9,2020-02-09,YX,N240JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,9,2020-02-09,YX,N202JQ,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,9,2020-02-09,YX,N245JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,9,2020-02-09,YX,N860RW,6057,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,9,2020-02-09,YX,N209JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,9,2020-02-09,YX,N205JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,9,2020-02-09,YX,N810MD,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,9,2020-02-09,YX,N871RW,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,9,2020-02-09,YX,N871RW,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,69
2,9,2020-02-09,YX,N205JQ,6131,LGA,36,New York,SYR,36,New York,,36081,36067,76
2,9,2020-02-09,YX,N205JQ,6131,SYR,36,New York,LGA,36,New York,,36067,36081,76
2,9,2020-02-09,YX,N357FC,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,10,2020-02-10,YX,N203JQ,5640,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,10,2020-02-10,YX,N203JQ,5640,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,10,2020-02-10,YX,N810MD,5871,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,10,2020-02-10,YX,N213JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,10,2020-02-10,YX,N215JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N815MD,5903,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,10,2020-02-10,YX,N206JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
2,10,2020-02-10,YX,N206JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
2,10,2020-02-10,YX,N874RW,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,10,2020-02-10,YX,N874RW,5913,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,10,2020-02-10,YX,N204JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
2,10,2020-02-10,YX,N204JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
2,10,2020-02-10,YX,N207JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N239JQ,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N246JQ,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,10,2020-02-10,YX,N873RW,5961,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,10,2020-02-10,YX,N867RW,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
2,10,2020-02-10,YX,N214JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N235JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,10,2020-02-10,YX,N867RW,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,10,2020-02-10,YX,N868RW,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,10,2020-02-10,YX,N871RW,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,10,2020-02-10,YX,N216JQ,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N244JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N203JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,10,2020-02-10,YX,N201JQ,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N241JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,10,2020-02-10,YX,N241JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,10,2020-02-10,YX,N208JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N208JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,10,2020-02-10,YX,N203JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N244JQ,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,10,2020-02-10,YX,N871RW,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,10,2020-02-10,YX,N873RW,6071,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,10,2020-02-10,YX,N236JQ,6086,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,10,2020-02-10,YX,N210JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N204JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,10,2020-02-10,YX,N204JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,10,2020-02-10,YX,N870RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
2,10,2020-02-10,YX,N880RW,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,11,2020-02-11,YX,N227JQ,5640,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,11,2020-02-11,YX,N227JQ,5640,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,11,2020-02-11,YX,N810MD,5871,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,11,2020-02-11,YX,N209JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N240JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N242JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
2,11,2020-02-11,YX,N242JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
2,11,2020-02-11,YX,N824MD,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,11,2020-02-11,YX,N243JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
2,11,2020-02-11,YX,N243JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
2,11,2020-02-11,YX,N207JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N878RW,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,11,2020-02-11,YX,N214JQ,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N246JQ,5961,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N868RW,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
2,11,2020-02-11,YX,N209JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N205JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N868RW,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,11,2020-02-11,YX,N206JQ,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N206JQ,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N810MD,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,11,2020-02-11,YX,N206JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N227JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N204JQ,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N208JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,11,2020-02-11,YX,N208JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,11,2020-02-11,YX,N246JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N246JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N227JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N236JQ,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N206JQ,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N246JQ,6071,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N240JQ,6086,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N211JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N243JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,11,2020-02-11,YX,N243JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,11,2020-02-11,YX,N867RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
2,11,2020-02-11,YX,N882RW,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,12,2020-02-12,YX,N214JQ,5640,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,12,2020-02-12,YX,N214JQ,5640,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,12,2020-02-12,YX,N246JQ,5871,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N210JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N208JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N211JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
2,12,2020-02-12,YX,N211JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
2,12,2020-02-12,YX,N357FC,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,12,2020-02-12,YX,N206JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
2,12,2020-02-12,YX,N206JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
2,12,2020-02-12,YX,N204JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N213JQ,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N211JQ,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N880RW,5961,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,12,2020-02-12,YX,N882RW,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
2,12,2020-02-12,YX,N217JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N212JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N809MD,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,12,2020-02-12,YX,N245JQ,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N245JQ,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N246JQ,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N245JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N214JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N875RW,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,12,2020-02-12,YX,N867RW,6061,LGA,36,New York,ROC,36,New York,,36081,36055,69
2,12,2020-02-12,YX,N867RW,6061,ROC,36,New York,LGA,36,New York,,36055,36081,69
2,12,2020-02-12,YX,N206JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N216JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N214JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N240JQ,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N212JQ,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N233JQ,6071,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N239JQ,6086,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N214JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N216JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,12,2020-02-12,YX,N216JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,12,2020-02-12,YX,N868RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
2,12,2020-02-12,YX,N823MD,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,13,2020-02-13,YX,N233JQ,5640,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,13,2020-02-13,YX,N233JQ,5640,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,13,2020-02-13,YX,N243JQ,5871,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N240JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N217JQ,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N208JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
2,13,2020-02-13,YX,N208JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
2,13,2020-02-13,YX,N878RW,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,13,2020-02-13,YX,N211JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
2,13,2020-02-13,YX,N211JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
2,13,2020-02-13,YX,N201JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N246JQ,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N821MD,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,13,2020-02-13,YX,N872RW,5961,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,13,2020-02-13,YX,N215JQ,5964,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,13,2020-02-13,YX,N239JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N202JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N821MD,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,13,2020-02-13,YX,N236JQ,6043,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N241JQ,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N245JQ,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N236JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N246JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N206JQ,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N239JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,13,2020-02-13,YX,N239JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,13,2020-02-13,YX,N211JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N215JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N246JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N246JQ,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N203JQ,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N869RW,6071,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,13,2020-02-13,YX,N217JQ,6086,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N233JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N231JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,13,2020-02-13,YX,N231JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,13,2020-02-13,YX,N882RW,6131,ROC,36,New York,LGA,36,New York,,36055,36081,69
2,13,2020-02-13,YX,N860RW,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,14,2020-02-14,YX,N211JQ,5640,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,14,2020-02-14,YX,N211JQ,5640,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,14,2020-02-14,YX,N217JQ,5871,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N239JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N821MD,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,14,2020-02-14,YX,N208JQ,5908,BUF,36,New York,LGA,36,New York,,36029,36081,76
2,14,2020-02-14,YX,N227JQ,5908,LGA,36,New York,BUF,36,New York,,36081,36029,76
2,14,2020-02-14,YX,N821MD,5910,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,14,2020-02-14,YX,N208JQ,5938,BOS,25,Massachusetts,BUF,36,New York,,25025,36029,76
2,14,2020-02-14,YX,N227JQ,5938,BUF,36,New York,BOS,25,Massachusetts,,36029,25025,76
2,14,2020-02-14,YX,N207JQ,5941,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N874RW,5942,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,14,2020-02-14,YX,N227JQ,5956,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N824MD,5961,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,14,2020-02-14,YX,N357FC,5964,LGA,36,New York,ROC,36,New York,,36081,36055,69
2,14,2020-02-14,YX,N236JQ,5981,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N201JQ,5992,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N810MD,5993,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,14,2020-02-14,YX,N246JQ,6047,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N244JQ,6054,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N240JQ,6056,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N211JQ,6057,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N821MD,6058,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,14,2020-02-14,YX,N236JQ,6061,LGA,36,New York,ROC,36,New York,,36081,36055,76
2,14,2020-02-14,YX,N236JQ,6061,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,14,2020-02-14,YX,N208JQ,6062,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N214JQ,6063,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N211JQ,6064,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N821MD,6065,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,14,2020-02-14,YX,N235JQ,6069,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N824MD,6071,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,14,2020-02-14,YX,N202JQ,6086,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N211JQ,6112,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N206JQ,6118,JFK,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,14,2020-02-14,YX,N206JQ,6128,BOS,25,Massachusetts,JFK,36,New York,,25025,36081,76
2,14,2020-02-14,YX,N215JQ,6131,ROC,36,New York,LGA,36,New York,,36055,36081,76
2,14,2020-02-14,YX,N874RW,6134,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,15,2020-02-15,YX,N227JQ,5634,LGA,36,New York,BUF,36,New York,,36081,36029,76
2,15,2020-02-15,YX,N880RW,5868,BUF,36,New York,LGA,36,New York,,36029,36081,69
2,15,2020-02-15,YX,N880RW,5868,LGA,36,New York,BUF,36,New York,,36081,36029,69
2,15,2020-02-15,YX,N204JQ,5873,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,76
2,15,2020-02-15,YX,N211JQ,5877,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,15,2020-02-15,YX,N209JQ,5881,LGA,36,New York,SYR,36,New York,,36081,36067,76
2,15,2020-02-15,YX,N879RW,5894,LGA,36,New York,BOS,25,Massachusetts,,36081,25025,69
2,15,2020-02-15,YX,N244JQ,5918,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,76
2,15,2020-02-15,YX,N880RW,5965,BOS,25,Massachusetts,LGA,36,New York,,25025,36081,69
2,15,2020-02-15,YX,N217JQ,6012,LGA,36,New York,ROC,36,New York,,36081,36055,76
